time(s),intensity,nformants,F1(Hz),B1(Hz),F2(Hz),B2(Hz),F3(Hz),B3(Hz),F4(Hz),B4(Hz),Pitch
1.593808,0.0007,4,911.968,763.389,1775.439,520.637,2900.169,569.843,3929.984,534.574,--undefined--
1.600058,0.0007,4,962.323,501.991,1777.083,692.442,2840.189,428.288,3963.614,590.773,--undefined--
1.606308,0.0007,3,1152.114,567.014,2642.632,829.422,3567.319,1190.053,--undefined--,--undefined--,--undefined--
1.612558,0.0007,4,943.828,962.750,1976.632,1503.567,2926.915,1162.251,3686.884,1283.212,--undefined--
1.618808,0.0007,4,798.307,1320.141,1608.281,854.112,2847.942,467.419,3751.315,754.053,--undefined--
1.625058,0.0007,4,597.487,1587.704,1642.769,558.033,2842.222,472.347,3928.777,818.895,--undefined--
1.631308,0.0007,4,653.771,2204.712,1779.022,980.258,2660.717,1611.262,3768.161,1031.177,--undefined--
1.637558,0.0007,3,1433.471,825.149,2381.346,893.619,3485.217,844.244,--undefined--,--undefined--,--undefined--
1.643808,0.0006,4,815.380,1086.902,1837.337,505.539,2860.115,513.082,4052.821,1005.141,--undefined--
1.650058,0.0009,4,809.682,731.896,1838.032,412.002,2979.916,438.138,4069.188,701.108,--undefined--
1.656308,0.0010,4,971.903,1135.042,1737.226,1051.364,2945.585,703.200,3836.706,828.263,--undefined--
1.662558,0.0010,4,406.933,3275.574,1550.368,433.341,2942.734,720.565,3755.286,1168.254,--undefined--
1.668808,0.0010,4,840.298,1126.973,1737.931,414.575,3063.089,296.730,3994.373,1131.241,--undefined--
1.675058,0.0010,4,936.048,615.207,1906.421,454.705,3083.351,377.978,3972.661,1272.060,--undefined--
1.681308,0.0010,4,1000.263,1697.255,1816.538,806.728,3052.961,556.325,3744.139,1597.598,--undefined--
1.687558,0.0010,3,1713.389,691.594,2830.474,1190.353,3381.942,982.907,--undefined--,--undefined--,--undefined--
1.693808,0.0010,4,948.833,1141.091,1857.764,734.907,2912.719,869.618,3842.638,887.428,--undefined--
1.700058,0.0010,4,1235.686,605.906,1732.784,1641.355,3035.444,702.526,3588.582,1414.192,--undefined--
1.706308,0.0005,3,1475.726,433.951,2782.849,979.158,3555.455,890.028,--undefined--,--undefined--,--undefined--
1.712558,0.0005,4,1029.395,926.915,1919.473,663.319,2982.677,913.456,3774.061,994.501,--undefined--
1.718808,0.0005,4,894.413,946.682,1958.603,476.574,3096.198,534.441,3757.827,1078.688,--undefined--
1.725058,0.0005,4,942.959,678.637,2090.697,690.815,2925.057,578.055,3796.402,632.334,--undefined--
1.731308,0.0005,4,995.733,716.358,2405.995,686.603,2706.966,1673.924,3719.182,745.123,--undefined--
1.737558,0.0006,4,865.052,682.594,2139.359,586.889,2963.185,854.592,3811.173,801.698,--undefined--
1.743808,0.0006,3,1045.560,789.854,2238.282,478.538,3496.802,762.924,--undefined--,--undefined--,--undefined--
1.750058,0.0006,3,1274.134,440.619,2401.097,601.834,3481.046,805.990,--undefined--,--undefined--,--undefined--
1.756308,0.0006,3,1319.282,615.272,2620.719,964.001,3420.763,1107.622,--undefined--,--undefined--,--undefined--
1.762558,0.0006,4,852.767,1181.320,1753.347,849.086,2827.033,763.731,3853.640,838.877,--undefined--
1.768808,0.0006,4,877.990,1063.352,1836.966,778.022,2841.382,963.077,3889.044,522.477,--undefined--
1.775058,0.0006,3,1229.027,806.606,2518.334,535.087,3764.814,253.207,--undefined--,--undefined--,--undefined--
1.781308,0.001,3,1313.720,578.946,2567.931,636.853,3749.195,442.541,--undefined--,--undefined--,--undefined--
1.787558,0.001,4,781.818,1131.308,1714.313,1109.191,2824.922,932.858,3923.916,781.119,--undefined--
1.793808,0.001,4,508.851,4266.096,1242.510,575.846,2585.564,571.232,4063.319,709.405,--undefined--
1.800058,0.001,3,1207.643,443.838,2537.176,473.792,4131.972,241.052,--undefined--,--undefined--,--undefined--
1.806308,0.001,3,1269.781,429.381,2528.656,581.575,4108.398,219.736,--undefined--,--undefined--,--undefined--
1.812558,0.001,4,895.922,1152.114,1620.717,557.354,2840.754,533.289,4104.974,474.739,--undefined--
1.818808,0.001,4,861.072,832.648,1764.106,498.625,3013.251,622.056,4149.531,1748.223,--undefined--
1.825058,0.001,3,1169.681,610.322,2285.406,774.859,3268.103,752.441,--undefined--,--undefined--,--undefined--
1.831308,0.0004,3,1289.237,593.498,2394.575,786.301,3435.675,621.881,--undefined--,--undefined--,--undefined--
1.837558,0.0006,3,1367.205,835.450,2549.382,1110.454,3569.929,1394.258,--undefined--,--undefined--,--undefined--
1.843808,0.0006,3,1372.978,478.202,2391.789,626.987,3694.021,989.228,--undefined--,--undefined--,--undefined--
1.850058,0.0006,4,1299.982,918.970,2078.623,1037.705,2557.266,4773.506,3681.118,930.655,--undefined--
1.856308,0.0006,4,976.535,800.951,1855.135,609.144,3102.495,656.174,3954.203,1863.040,--undefined--
1.862558,0.0006,4,1012.890,658.100,1957.257,799.529,3325.554,819.471,3424.880,1905.022,--undefined--
1.868808,0.0006,4,1141.111,616.207,2307.925,1100.513,2458.042,3725.662,3476.605,610.142,--undefined--
1.875058,0.0006,4,1150.725,831.822,2217.810,4946.080,2247.612,758.457,3656.738,752.743,--undefined--
1.881308,0.0006,4,722.886,950.227,1900.471,603.827,2958.607,543.894,3925.030,1662.320,--undefined--
1.887558,0.002,3,1589.259,3648.571,1675.064,1283.171,3027.049,400.965,--undefined--,--undefined--,--undefined--
1.893808,0.002,4,1319.245,849.825,1495.574,2786.698,3066.863,875.809,3618.615,2471.896,--undefined--
1.900058,0.040,4,1139.794,930.896,2023.228,1047.467,3364.535,1114.367,4048.252,3790.646,--undefined--
1.906308,0.100,4,601.818,2311.986,2094.841,613.501,2554.672,3942.275,3769.354,802.252,--undefined--
1.912558,0.100,3,1564.379,1366.603,2273.025,318.881,3774.386,361.597,--undefined--,--undefined--,--undefined--
1.918808,0.100,3,1798.085,1276.228,2353.851,234.986,3790.955,238.072,--undefined--,--undefined--,--undefined--
1.925058,0.100,3,2345.769,146.082,2976.875,3102.957,3751.970,192.052,--undefined--,--undefined--,188.72892933283137
1.931308,0.100,4,355.602,824.472,2366.344,113.998,3161.004,2728.780,3748.194,198.953,189.60910709623985
1.937558,0.100,4,348.383,560.464,2367.990,128.012,2607.875,2150.926,3817.794,308.312,189.60910709623985
1.943808,0.100,4,356.679,354.783,2285.507,145.537,2771.451,1473.367,3857.295,450.168,200.07599114778972
1.950058,0.100,4,362.989,301.223,2270.966,140.916,2968.843,1028.549,3820.438,517.604,202.86786933388345
1.956308,0.027,4,370.504,243.423,2358.675,128.978,3182.976,1165.566,3754.217,458.784,202.86786933388345
1.962558,0.027,4,371.492,187.641,2347.647,176.591,3343.350,1026.700,3778.824,654.913,203.81795581864006
1.968808,0.027,4,371.575,125.221,2275.327,215.450,3134.400,862.610,3915.209,587.272,203.81795581864006
1.975058,0.024,4,359.704,121.129,2227.031,326.849,3050.876,876.828,4062.915,472.310,202.88260032026153
1.981308,0.024,4,365.402,115.571,2312.966,435.551,3034.720,2498.941,3942.276,352.110,205.31434689755434
1.987558,0.016,4,366.744,122.165,2104.165,2572.554,2471.683,442.532,4010.492,202.088,205.31434689755434
1.993808,0.014,4,356.927,168.366,1761.252,2238.209,2534.211,377.187,4014.906,209.985,206.54755853202934
2.000058,0.011,4,358.240,222.754,1586.868,1856.857,2581.298,336.509,4040.791,318.829,205.39393295933118
2.006308,0.011,4,362.407,213.832,1579.693,1805.393,2582.903,220.624,4130.097,267.428,205.39393295933118
2.012558,0.011,4,363.553,170.916,1493.337,2358.506,2532.535,146.927,4173.795,300.303,201.79944254194083
2.018808,0.011,4,376.459,132.558,1859.840,2236.152,2507.297,223.865,4318.247,494.386,201.79944254194083
2.025058,0.010,4,368.114,102.755,2021.007,882.704,2702.037,649.244,4396.702,620.805,196.82977730423715
2.031308,0.010,3,342.571,215.670,2067.536,561.914,3379.611,484.574,--undefined--,--undefined--,192.61529135997807
2.037558,0.010,3,318.274,598.952,2332.269,501.806,3516.336,331.238,--undefined--,--undefined--,192.61529135997807
2.043808,0.010,3,858.408,2350.770,2405.229,508.158,3679.595,382.161,--undefined--,--undefined--,186.77343935386634
2.050058,0.006,3,1545.501,544.419,2525.693,705.660,3788.506,186.188,--undefined--,--undefined--,179.5320575984606
2.056308,0.006,3,1562.376,240.769,2618.940,287.372,3827.347,155.889,--undefined--,--undefined--,179.5320575984606
2.062558,0.006,3,1512.178,361.494,2599.627,174.879,3876.151,214.999,--undefined--,--undefined--,--undefined--
2.068808,0.006,3,1483.061,532.110,2684.847,338.678,3895.693,401.960,--undefined--,--undefined--,--undefined--
2.075058,0.006,3,1560.301,626.560,2579.060,983.125,3644.956,931.874,--undefined--,--undefined--,--undefined--
2.081308,0.006,3,1487.686,517.652,2573.185,447.790,3935.358,553.469,--undefined--,--undefined--,--undefined--
2.087558,0.005,4,1300.513,500.663,2433.161,681.910,2947.129,2011.112,4048.600,540.153,--undefined--
2.093808,0.005,4,1313.487,441.229,2226.587,880.587,3224.759,1270.041,4179.014,1249.135,--undefined--
2.100058,0.005,3,1387.926,400.092,2569.747,819.886,3687.951,778.279,--undefined--,--undefined--,--undefined--
2.106308,0.005,3,1371.432,526.351,2508.425,766.382,3723.425,705.331,--undefined--,--undefined--,--undefined--
2.112558,0.003,3,1520.273,804.492,2457.964,728.475,3772.509,750.471,--undefined--,--undefined--,--undefined--
2.118808,0.003,3,1433.812,571.929,2423.458,564.778,3704.209,567.340,--undefined--,--undefined--,--undefined--
2.125058,0.003,3,1326.387,335.341,2408.671,366.397,3763.615,982.399,--undefined--,--undefined--,--undefined--
2.131308,0.003,4,1311.271,398.330,1953.892,3657.024,2530.295,403.886,4090.837,547.048,--undefined--
2.137558,0.003,4,978.760,644.214,2029.221,669.340,2945.230,634.086,4201.958,624.949,--undefined--
2.143808,0.003,4,1477.856,1053.088,1709.840,2348.492,2887.543,1036.690,4490.005,1325.835,--undefined--
2.150058,0.003,4,1177.617,770.388,1886.911,1076.048,2905.251,817.418,4359.680,774.785,--undefined--
2.156308,0.004,4,1140.300,438.871,2138.654,936.344,2993.926,1152.550,4019.608,1490.827,--undefined--
2.162558,0.006,4,1045.472,537.034,1909.577,1397.060,2823.865,815.773,4037.212,765.915,--undefined--
2.168808,0.016,4,594.142,1393.323,1584.388,773.891,2879.197,628.502,4110.283,598.238,--undefined--
2.175058,0.016,4,475.643,211.769,1974.673,1031.024,2775.139,687.276,4051.917,670.090,236.99135507066183
2.181308,0.025,4,474.495,86.335,1915.746,1006.576,2692.753,982.555,4033.823,475.566,237.79074127174854
2.187558,0.058,4,469.945,48.440,1723.916,879.460,2680.353,523.844,4142.977,355.432,237.79074127174854
2.193808,0.058,4,486.845,52.797,1556.439,1120.466,2597.046,459.128,4152.729,295.141,240.00281543297115
2.200058,0.126,4,518.687,130.836,1231.323,654.273,2719.380,423.895,4109.879,165.060,237.42664142793123
2.206308,0.126,4,576.999,354.759,1121.021,523.444,2757.415,715.315,4050.282,162.197,237.42664142793123
2.212558,0.128,4,633.642,900.222,1038.542,405.975,2721.828,685.410,4064.024,164.691,230.7864123069734
2.218808,0.149,4,654.623,828.734,1128.350,268.557,2691.018,457.071,4056.343,127.246,230.7864123069734
2.225058,0.183,4,703.072,465.617,1248.157,297.312,2591.142,226.800,4043.543,92.940,225.11846419502118
2.231308,0.183,4,704.859,346.007,1379.952,284.387,2542.325,198.094,3991.562,106.206,222.09646508187103
2.237558,0.183,4,733.070,369.484,1394.342,223.018,2503.385,229.308,3945.150,107.763,222.09646508187103
2.243808,0.183,4,722.980,322.326,1395.282,129.732,2430.293,126.340,3958.769,75.438,221.16123812659683
2.250058,0.183,4,676.342,301.320,1397.923,112.803,2416.111,104.928,3940.648,88.561,220.34368102018365
2.256308,0.183,4,657.663,360.163,1408.804,152.349,2425.900,116.699,3903.704,135.753,220.34368102018365
2.262558,0.183,4,662.787,402.789,1413.069,201.491,2416.531,148.622,3873.530,120.772,218.77027502064476
2.268808,0.183,4,625.016,510.605,1395.388,233.206,2406.511,151.755,3854.206,81.677,218.77027502064476
2.275058,0.146,3,1281.779,274.976,2356.049,122.939,3876.116,144.114,--undefined--,--undefined--,215.35637679924136
2.281308,0.077,3,1184.366,297.335,2329.069,94.506,3929.592,462.304,--undefined--,--undefined--,213.67955048844922
2.287558,0.062,3,1030.669,583.679,2321.787,107.315,3984.474,574.574,--undefined--,--undefined--,213.67955048844922
2.293808,0.053,3,919.011,811.613,2331.395,97.343,3988.615,415.665,--undefined--,--undefined--,213.9212278292833
2.300058,0.012,3,951.765,841.632,2316.322,113.750,3985.320,390.014,--undefined--,--undefined--,211.75182470219528
2.306308,0.012,3,844.602,796.313,2299.420,106.102,3950.032,548.661,--undefined--,--undefined--,211.75182470219528
2.312558,0.012,3,366.648,881.057,2282.039,152.512,3974.143,377.990,--undefined--,--undefined--,208.8726603849329
2.318808,0.012,3,326.629,489.218,2262.553,171.466,3990.376,591.292,--undefined--,--undefined--,208.8726603849329
2.325058,0.011,3,287.709,507.395,2185.385,353.132,3590.461,1288.913,--undefined--,--undefined--,208.98432392093764
2.331308,0.008,3,266.305,451.710,2209.779,466.455,3567.855,820.385,--undefined--,--undefined--,210.1601403337972
2.337558,0.008,3,269.617,358.182,2236.500,412.005,3550.970,986.864,--undefined--,--undefined--,210.1601403337972
2.343808,0.010,4,270.985,223.265,2050.560,679.584,3023.350,1918.726,4372.026,1488.369,213.92069773271345
2.350058,0.010,4,263.136,328.820,2215.150,535.488,2409.008,3132.431,4182.128,1020.191,217.93228006077393
2.356308,0.013,3,264.559,320.302,2189.555,364.676,3912.421,1603.097,--undefined--,--undefined--,217.93228006077393
2.362558,0.013,3,263.487,315.850,2128.119,379.747,3380.652,1248.409,--undefined--,--undefined--,221.55894398587031
2.368808,0.013,4,259.622,318.300,2161.376,251.425,3329.121,1321.133,4160.953,2610.358,221.55894398587031
2.375058,0.015,4,263.428,306.786,2205.638,167.548,2964.253,1804.434,3788.443,1097.605,220.9759771838039
2.381308,0.015,4,269.554,242.146,2151.039,155.464,2911.353,1487.565,3736.347,671.332,218.59116541574815
2.387558,0.015,4,280.776,225.140,2152.083,199.490,2686.234,1208.173,3772.292,363.566,218.59116541574815
2.393808,0.015,4,307.987,254.085,2252.933,291.596,2345.573,991.026,3813.443,241.662,220.68930676710565
2.400058,0.015,4,322.406,174.333,2200.778,306.172,2413.140,832.201,3813.108,329.782,224.14739049887206
2.406308,0.015,4,322.368,163.412,2166.278,159.241,2774.338,1390.452,3784.391,566.235,224.14739049887206
2.412558,0.015,4,323.184,165.062,2196.609,223.935,2866.789,1906.471,3736.198,609.575,227.10153510647115
2.418808,0.021,4,320.208,188.362,2160.486,356.649,3069.986,859.763,3667.514,1303.089,227.10153510647115
2.425058,0.027,4,283.405,311.262,2018.642,207.681,3038.571,401.182,3582.553,1285.294,223.17121536051602
2.431308,0.027,4,267.297,280.891,2017.314,104.377,3003.719,410.341,3715.246,1602.844,225.96252572255423
2.437558,0.027,4,304.038,267.625,2055.016,232.948,2681.399,522.000,3995.577,1479.453,225.96252572255423
2.443808,0.027,3,338.631,255.631,2089.989,241.857,2560.922,294.239,--undefined--,--undefined--,227.65691255573094
2.450058,0.027,3,322.001,334.640,2137.018,178.424,2747.573,245.452,--undefined--,--undefined--,227.63253374265864
2.456308,0.027,3,319.956,344.455,2146.796,162.485,2873.410,122.813,--undefined--,--undefined--,227.63253374265864
2.462558,0.027,3,325.444,220.317,2079.821,168.347,2889.206,81.533,--undefined--,--undefined--,225.0401950671809
2.468808,0.027,4,308.964,219.127,2026.948,138.189,2868.917,149.395,4461.434,1809.150,225.0401950671809
2.475058,0.020,4,289.153,304.269,1993.201,133.684,2931.581,179.461,4480.354,1537.432,219.0756900830715
2.481308,0.014,3,771.763,2211.997,2108.346,510.017,3128.107,263.508,--undefined--,--undefined--,208.86858520773868
2.487558,0.010,3,1118.882,1739.966,2209.351,294.212,3277.223,391.129,--undefined--,--undefined--,208.86858520773868
2.493808,0.009,2,2097.758,273.283,3148.685,508.850,--undefined--,--undefined--,--undefined--,--undefined--,189.88286285366848
2.500058,0.007,3,1748.829,827.667,3017.812,1114.795,3502.538,1678.413,--undefined--,--undefined--,195.5410649888841
2.506308,0.004,3,1558.702,844.728,2634.077,983.966,3678.993,749.920,--undefined--,--undefined--,195.5410649888841
2.512558,0.004,3,1267.682,1039.868,2364.396,932.560,3503.799,599.327,--undefined--,--undefined--,--undefined--
2.518808,0.002,3,1380.411,881.153,2167.324,1181.659,3470.669,491.729,--undefined--,--undefined--,--undefined--
2.525058,0.004,3,1441.264,756.959,2206.939,1410.102,3463.466,374.861,--undefined--,--undefined--,--undefined--
2.531308,0.004,3,1186.460,1004.798,2141.792,972.232,3468.231,338.480,--undefined--,--undefined--,--undefined--
2.537558,0.007,3,1144.589,716.651,2285.793,654.282,3481.731,478.762,--undefined--,--undefined--,--undefined--
2.543808,0.007,3,1318.197,399.351,2582.504,886.101,3715.008,852.864,--undefined--,--undefined--,--undefined--
2.550058,0.007,3,1330.197,613.175,2876.617,3985.046,3204.850,1127.526,--undefined--,--undefined--,--undefined--
2.556308,0.007,3,1213.622,744.087,2336.831,865.242,3694.620,840.921,--undefined--,--undefined--,--undefined--
2.562558,0.007,4,1224.511,609.718,2387.627,820.710,3632.977,945.251,4546.300,809.828,--undefined--
2.568808,0.007,4,1048.042,1085.178,2111.908,616.229,3457.314,652.203,4449.341,505.905,--undefined--
2.575058,0.007,3,1757.838,745.393,3125.477,1092.151,4299.605,602.637,--undefined--,--undefined--,--undefined--
2.581308,0.007,4,982.582,6746.446,1434.632,1065.869,2834.057,769.788,4381.800,373.084,--undefined--
2.587558,0.007,3,1319.138,1013.924,2767.045,773.198,4316.356,286.317,--undefined--,--undefined--,--undefined--
2.593808,0.010,3,1514.854,1057.696,2778.844,619.229,4166.108,293.926,--undefined--,--undefined--,237.59625156971987
2.600058,0.010,4,78.584,682.173,2466.679,755.425,3177.014,1254.180,4160.670,334.265,225.19767908791047
2.606308,0.010,4,168.607,499.377,2237.119,466.575,3205.699,661.360,4311.692,715.773,225.19767908791047
2.612558,0.010,4,222.671,355.189,2175.555,183.026,3222.866,624.869,4513.824,1194.653,219.37391009696702
2.618808,0.010,4,218.906,404.360,2141.330,291.155,3087.195,968.795,4502.629,1138.613,219.37391009696702
2.625058,0.010,3,1760.415,686.612,2867.303,692.136,4474.955,672.233,--undefined--,--undefined--,202.38415414609096
2.631308,0.010,3,1748.843,707.578,2796.920,637.269,4669.894,1063.336,--undefined--,--undefined--,201.24465042694794
2.637558,0.010,3,1446.414,4653.985,1736.943,1216.526,2833.535,974.688,--undefined--,--undefined--,201.24465042694794
2.643808,0.002,3,1466.661,958.562,2155.964,1126.441,3290.786,800.220,--undefined--,--undefined--,200.57558264142497
2.650058,0.002,3,1459.054,534.024,2250.666,1131.518,3346.312,802.063,--undefined--,--undefined--,--undefined--
2.656308,0.0009,3,1420.479,661.905,2127.587,1022.136,3321.073,742.855,--undefined--,--undefined--,--undefined--
2.662558,0.0009,3,1273.842,905.126,2249.119,711.772,3190.404,1279.251,--undefined--,--undefined--,--undefined--
2.668808,0.0009,3,1235.527,602.662,2282.413,757.004,3303.948,1260.079,--undefined--,--undefined--,--undefined--
2.675058,0.0009,3,1335.886,363.872,2223.968,629.700,3287.004,623.893,--undefined--,--undefined--,--undefined--
